1486, 8000,,
0.479192,0.478385,0.476032,0.476658,0.482608,0.489078,0.497076,0.502995,0.506739,0.509516,0.512657,0.517254,0.521631,0.526682,0.528617,0.529277,0.526887,0.524439,0.520521,0.513846,0.507203,0.500217,0.491421,0.481814,0.472931,0.464561,0.459411,0.458859,0.459043,0.461977,0.466586,0.468271,0.469627,0.474566,0.481902,0.492698,0.50555,0.517081,0.524644,0.533759,0.542746,0.547998,0.551562,0.557518,0.566309,0.57132,0.575463,0.579956,0.583641,0.587732,0.593082,0.600101,0.609452,0.616772,0.622057,0.62749,0.63328,0.637966,0.642691,0.647511,0.651955,0.650727,0.644396,0.632618,0.619019,0.606314,0.593617,0.582207,0.57167,0.556998,0.539997,0.521057,0.502945,0.486151,0.469801,0.450727,0.429229,0.407028,0.384208,0.367946,0.354569,0.33996,0.324444,0.308233,0.294895,0.282081,0.266352,0.249078,0.231439,0.213307,0.196781,0.182245,0.16923,0.156987,0.144803,0.131481,0.115875,0.100542,0.0878034,0.076658,0.0637668,0.0484634,0.0356955,0.0269068,0.0225493,0.0231107,0.0271914,0.0337296,0.0425215,0.0572937,0.0757186,0.0978859,0.123853,0.151349,0.180151,0.208838,0.234851,0.261413,0.290103,0.32068,0.350341,0.376859,0.402056,0.426564,0.448639,0.470943,0.494461,0.515601,0.533901,0.553578,0.574658,0.594894,0.615379,0.634447,0.653975,0.675567,0.696783,0.715438,0.735801,0.754025,0.768432,0.787416,0.806517,0.824068,0.843208,0.861636,0.882145,0.899232,0.911889,0.924982,0.935886,0.944206,0.949254,0.948654,0.946706,0.942241,0.934217,0.926236,0.918704,0.911842,0.904478,0.895462,0.888786,0.884323,0.88005,0.875869,0.873307,0.870001,0.864738,0.858109,0.850132,0.844421,0.839004,0.83246,0.826296,0.818087,0.807547,0.798692,0.792384,0.787782,0.784865,0.783842,0.78272,0.780165,0.776115,0.771036,0.763143,0.75264,0.740034,0.726712,0.711379,0.697529,0.682516,0.664893,0.64392,0.623174,0.603172,0.582507,0.558382,0.533259,0.509913,0.490084,0.471765,0.45485,0.441101,0.427496,0.411151,0.397211,0.384706,0.370879,0.35921,0.351708,0.344404,0.33463,0.323243,0.313898,0.304908,0.293514,0.282259,0.268971,0.254824,0.23878,0.221559,0.205419,0.188973,0.172665,0.157329,0.141587,0.126823,0.11268,0.101297,0.093718,0.0885413,0.0862757,0.0864297,0.0882192,0.0909263,0.0914944,0.0908977,0.0916726,0.092414,0.0913089,0.0904933,0.0897668,0.0907439,0.090607,0.0896983,0.0950984,0.104358,0.113689,0.122308,0.130438,0.141576,0.153759,0.167343,0.179221,0.190082,0.201498,0.214667,0.224421,0.23501,0.247453,0.261392,0.277125,0.294765,0.31074,0.323387,0.333155,0.34286,0.354577,0.365316,0.374742,0.381774,0.385352,0.384735,0.386433,0.390193,0.396247,0.399596,0.400801,0.398439,0.39689,0.395092,0.395114,0.395041,0.392959,0.390212,0.389101,0.391258,0.396577,0.401112,0.407959,0.414398,0.418097,0.42154,0.425667,0.427837,0.42946,0.430017,0.432106,0.435503,0.440147,0.446257,0.452132,0.460705,0.469139,0.479034,0.490971,0.504312,0.520433,0.537074,0.554504,0.568574,0.579384,0.588309,0.594674,0.59953,0.602344,0.60425,0.607958,0.613724,0.621605,0.633252,0.647231,0.662796,0.676211,0.687577,0.694997,0.700009,0.706123,0.710764,0.713583,0.714723,0.715067,0.714627,0.711121,0.707902,0.702406,0.694788,0.687024,0.680886,0.673324,0.664785,0.657036,0.653502,0.653358,0.651776,0.65188,0.653604,0.657371,0.659881,0.662126,0.660854,0.658671,0.655215,0.649248,0.642712,0.637152,0.632996,0.6252,0.61516,0.606847,0.599738,0.58928,0.575163,0.559244,0.541811,0.526327,0.509619,0.491106,0.474358,0.461725,0.448126,0.429397,0.407483,0.384602,0.363304,0.3459,0.325322,0.30361,0.284583,0.268848,0.255289,0.244436,0.236785,0.231036,0.228597,0.227178,0.224113,0.220594,0.217543,0.214254,0.211965,0.209441,0.207016,0.206256,0.201889,0.196639,0.196296,0.199299,0.2046,0.214768,0.227438,0.244135,0.266581,0.287537,0.308637,0.330044,0.348716,0.36744,0.383388,0.397162,0.40997,0.4203,0.430996,0.440711,0.45153,0.46309,0.472061,0.482079,0.493504,0.504605,0.515056,0.524618,0.532113,0.541212,0.552092,0.56517,0.578166,0.592368,0.605509,0.618279,0.630568,0.642058,0.651557,0.65922,0.666421,0.672484,0.676455,0.679586,0.686363,0.696207,0.705074,0.711014,0.717304,0.725989,0.733175,0.734106,0.735316,0.740439,0.745202,0.74422,0.740062,0.73666,0.734154,0.733567,0.733035,0.73029,0.728266,0.72565,0.722999,0.718473,0.711646,0.703824,0.69511,0.686092,0.676998,0.667306,0.656021,0.644951,0.635905,0.629738,0.624327,0.616549,0.608267,0.598812,0.590528,0.584958,0.581247,0.578464,0.575363,0.572092,0.566557,0.560309,0.555691,0.549124,0.543222,0.537086,0.526613,0.51086,0.490174,0.467568,0.444727,0.420605,0.392997,0.362564,0.331747,0.301583,0.274175,0.249158,0.224458,0.200995,0.178126,0.158345,0.141178,0.126502,0.112758,0.0991365,0.0883208,0.0800911,0.0737895,0.0668272,0.0606884,0.0578714,0.0603951,0.066698,0.0727738,0.0771189,0.0806124,0.086114,0.0914322,0.0979296,0.10713,0.119743,0.134849,0.147369,0.160641,0.177784,0.198762,0.220725,0.241279,0.258519,0.27517,0.289907,0.302362,0.315719,0.332472,0.351575,0.370259,0.387784,0.403696,0.419077,0.436744,0.453605,0.470937,0.488019,0.505019,0.523069,0.544455,0.564476,0.580896,0.594198,0.605508,0.615412,0.626361,0.637835,0.651429,0.666266,0.678291,0.687468,0.695047,0.704104,0.712836,0.722452,0.732865,0.74327,0.749227,0.751231,0.751649,0.755436,0.75984,0.762156,0.760397,0.756879,0.75246,0.748238,0.743116,0.739586,0.737743,0.733737,0.728594,0.722298,0.715165,0.709056,0.701717,0.692707,0.682623,0.671968,0.665464,0.658892,0.651199,0.640719,0.628832,0.615003,0.600388,0.584443,0.572244,0.560727,0.546933,0.53138,0.518317,0.506973,0.495995,0.48512,0.474559,0.465559,0.457591,0.447252,0.436284,0.425021,0.416325,0.415461,0.417579,0.424111,0.434773,0.448615,0.464155,0.476269,0.485723,0.495268,0.50369,0.508953,0.512487,0.511793,0.506688,0.498743,0.48982,0.481473,0.47293,0.463278,0.454301,0.448905,0.44395,0.436222,0.422238,0.406221,0.394874,0.386285,0.376828,0.368446,0.359482,0.349998,0.342005,0.334601,0.32852,0.324663,0.320074,0.314388,0.310468,0.306192,0.304758,0.30535,0.305499,0.311889,0.322362,0.334024,0.346513,0.359494,0.372551,0.382684,0.391501,0.401459,0.411188,0.420286,0.427722,0.433141,0.436389,0.438328,0.442046,0.444902,0.446078,0.447061,0.446767,0.447034,0.450265,0.457253,0.463607,0.468822,0.474417,0.481001,0.486508,0.494126,0.503848,0.513046,0.51959,0.525755,0.53006,0.532948,0.536334,0.542659,0.54896,0.553153,0.557765,0.556462,0.553293,0.548605,0.542129,0.534001,0.526716,0.523544,0.520313,0.519621,0.522104,0.525165,0.529015,0.533294,0.539486,0.545574,0.548788,0.551858,0.55333,0.554452,0.552455,0.547333,0.544189,0.542358,0.539773,0.537143,0.535032,0.534169,0.535114,0.537214,0.541524,0.541176,0.536373,0.53344,0.532619,0.531548,0.528911,0.524546,0.520467,0.51743,0.515465,0.512773,0.511274,0.512949,0.511784,0.507435,0.503471,0.498529,0.495208,0.492386,0.49032,0.489485,0.487992,0.486292,0.483884,0.479471,0.477243,0.474325,0.47322,0.475217,0.477115,0.480986,0.483361,0.484226,0.483817,0.487037,0.492514,0.499786,0.511599,0.522508,0.53175,0.54252,0.55363,0.565185,0.574467,0.586607,0.597069,0.603552,0.608406,0.611391,0.610077,0.606524,0.601849,0.598928,0.596765,0.597047,0.597084,0.59865,0.598157,0.597412,0.598644,0.5986,0.596699,0.592926,0.587758,0.58376,0.577621,0.57019,0.563219,0.555861,0.550446,0.546387,0.543707,0.53856,0.53408,0.53202,0.532001,0.53067,0.528749,0.52624,0.523314,0.518959,0.513274,0.508918,0.504341,0.500578,0.499065,0.500403,0.500371,0.49774,0.494877,0.493118,0.491889,0.490112,0.486433,0.480174,0.471188,0.456994,0.443763,0.435603,0.431381,0.428601,0.42301,0.413119,0.404588,0.399025,0.397721,0.402092,0.408197,0.415027,0.420402,0.422601,0.425301,0.428489,0.431326,0.430887,0.429165,0.429141,0.430833,0.432531,0.431685,0.431634,0.433925,0.435943,0.436096,0.437311,0.436249,0.433549,0.431796,0.431765,0.431531,0.431348,0.433687,0.436491,0.438504,0.442398,0.448708,0.45312,0.455866,0.460734,0.466073,0.474659,0.484887,0.495507,0.504813,0.511909,0.519204,0.526454,0.532581,0.54064,0.547321,0.550818,0.552656,0.555821,0.560528,0.565607,0.567302,0.566027,0.564093,0.561837,0.559932,0.555091,0.549449,0.541932,0.535071,0.529447,0.522589,0.515759,0.506805,0.495504,0.484171,0.474764,0.469983,0.46481,0.457725,0.452653,0.452422,0.451446,0.447961,0.443252,0.43963,0.437604,0.436035,0.434373,0.428234,0.417911,0.406545,0.394729,0.381535,0.370734,0.363687,0.356947,0.351348,0.346575,0.340998,0.333994,0.327032,0.319061,0.308848,0.297212,0.284486,0.271109,0.257565,0.244097,0.231215,0.219507,0.208432,0.194311,0.181499,0.165457,0.150287,0.134653,0.117048,0.10037,0.0809844,0.0594717,0.0411474,0.0247489,0.0105236,0.00344989,0.00076628,0,0.00156321,0.00641906,0.0142926,0.0216034,0.0298312,0.0424763,0.057824,0.0742402,0.0927981,0.112457,0.133393,0.154478,0.172467,0.189593,0.205096,0.2237,0.24614,0.268095,0.29075,0.313362,0.337316,0.361557,0.385508,0.410543,0.43564,0.461626,0.487877,0.513096,0.538349,0.562299,0.585056,0.609244,0.633726,0.657047,0.677548,0.699023,0.719235,0.738541,0.755302,0.770663,0.785506,0.801574,0.819884,0.838558,0.855502,0.868606,0.878406,0.884737,0.888448,0.892871,0.896749,0.90024,0.903408,0.907999,0.914376,0.922295,0.932364,0.94475,0.958072,0.972204,0.985214,0.99403,0.998939,1,0.996125,0.988304,0.977297,0.96496,0.951217,0.935341,0.91897,0.902104,0.887055,0.872532,0.857665,0.839817,0.823478,0.811177,0.797452,0.783438,0.769364,0.755583,0.741821,0.72497,0.704611,0.684114,0.666996,0.64829,0.629653,0.615508,0.60165,0.587447,0.572595,0.559932,0.545616,0.527871,0.510698,0.495034,0.482012,0.470315,0.459699,0.451519,0.447205,0.446,0.444609,0.442527,0.441706,0.44259,0.442662,0.439261,0.435112,0.431973,0.428526,0.424652,0.421413,0.421459,0.424375,0.427133,0.429358,0.432066,0.435959,0.437198,0.432779,0.425354,0.416817,0.407625,0.398918,0.392105,0.388249,0.384765,0.380644,0.375292,0.369397,0.364304,0.359646,0.357357,0.355531,0.353004,0.350585,0.351631,0.354706,0.359051,0.366694,0.375943,0.386419,0.397613,0.408719,0.419484,0.425836,0.425626,0.419822,0.410967,0.40399,0.403036,0.402487,0.399897,0.397574,0.391425,0.385672,0.381346,0.3792,0.375854,0.370883,0.363559,0.358379,0.356629,0.355094,0.350801,0.345886,0.340568,0.335606,0.330035,0.321318,0.313238,0.30713,0.302354,0.294875,0.286238,0.280547,0.277463,0.278618,0.281741,0.28669,0.292733,0.296121,0.296977,0.298944,0.303652,0.313232,0.322678,0.328963,0.334422,0.339571,0.340653,0.340059,0.339903,0.339957,0.338696,0.336184,0.334472,0.33345,0.33487,0.337721,0.342613,0.349796,0.359653,0.374118,0.390212,0.407599,0.424365,0.441554,0.457786,0.472918,0.487387,0.502771,0.514902,0.525624,0.538147,0.552311,0.568361,0.581984,0.596369,0.612093,0.626618,0.64208,0.659045,0.678267,0.697249,0.717114,0.736984,0.751787,0.764935,0.776649,0.783186,0.789096,0.796438,0.803388,0.804813,0.80174,0.79779,0.794354,0.789523,0.782655,0.77315,0.759908,0.745207,0.731547,0.718845,0.705267,0.691621,0.680907,0.668818,0.655679,0.644061,0.631561,0.617876,0.601005,0.578585,0.55344,0.530052,0.508567,0.488559,0.468004,0.445403,0.423444,0.402923,0.383068,0.362371,0.343893,0.326606,0.311624,0.300048,0.288841,0.275338,0.26234,0.25256,0.243807,0.234204,0.223572,0.213399,0.20774,0.205599,0.201729,0.196362,0.190959,0.18429,0.175876,0.166582,0.156215,0.149534,0.145963,0.146064,0.146369,0.145956,0.143381,0.136426,0.129354,0.121735,0.117763,0.116906,0.116779,0.113876,0.109243,0.105775,0.102611,0.100993,0.0997106,0.100347,0.103513,0.108491,0.116355,0.124955,0.134714,0.143954,0.152608,0.161031,0.168707,0.17343,0.178154,0.18193,0.184708,0.190187,0.201354,0.217545,0.234299,0.251535,0.272344,0.296707,0.318878,0.335394,0.349614,0.364127,0.37843,0.393856,0.411989,0.430728,0.452121,0.475714,0.498899,0.522307,0.546817,0.57317,0.598634,0.624006,0.648165,0.671159,0.692658,0.712171,0.730018,0.744097,0.756921,0.766256,0.771498,0.775231,0.778874,0.780954,0.7813,0.780381,0.779725,0.778423,0.775116,0.771536,0.765602,0.760023,0.75381,0.747692,0.744325,0.741995,0.739748,0.739261,0.740884,0.742858,0.745827,0.748858,0.750896,0.751486,0.749688,0.747618,0.74675,0.747884,0.750786,0.754845,0.758906,0.76202,0.764565,0.768163,0.768616,0.768066,0.770287,0.772267,0.774285,0.778244,0.782684,0.7838,0.785024,0.786136,0.788641,0.788399,0.784797,0.780198,0.77745,0.775509,0.770455,0.76567,0.759151,0.751477,0.743249,0.733195,0.722181,0.713173,0.706977,0.70149,0.699437,0.700217,0.698637,0.691952,0.683269,0.675314,0.664705,0.648945,0.631965,0.614913,0.596943,0.576437,0.556912,0.540591,0.524476,0.509708,0.493561,0.476205,0.459935,0.445719,0.43101,0.417139,0.407284,0.397141,0.38647,0.37408,0.360373,0.348435,0.337582,0.325276,0.31381,0.304785,0.296292,0.289303,0.283992,0.279405,0.2768,0.274916,0.272654,0.269592,0.267873,0.265156,0.262076,0.260646,0.26081,0.261529,0.262381,0.260317,0.256812,0.254685,0.250133,0.24383,0.236383,0.230103,0.224737,0.220787,0.220062,0.221155,0.225908,0.232087,0.24077,0.254157,0.269446,0.287618,0.308812,0.330346,0.353204,0.376387,0.398387,0.419916,0.439521,0.455242,0.468054,0.477653,0.486442,0.495226,0.50427,0.513688,0.522436,0.531058,0.538094,0.542168,0.543118,0.540931,0.539227,0.534987,0.531777,0.528658,0.524583,0.523687,0.522525,0.515489,0.506839,0.49596,0.483617,0.472101,0.461115,0.451711,0.444251,0.439198,0.432984,0.428919,0.42432,0.418466,0.413526,0.410505,0.409875,0.408779,0.4066,0.404946,0.405556,0.40782,0.409742,0.408999,0.403852,0.399514,0.396057,0.395536,0.397714,0.401057,0.402157,0.403167,0.405411,0.409166,0.414096,0.418525,0.421964,0.427608,0.434263,0.44052,,
